seed,x_cells,y_cells,area_cells,solute_mass
0,350.2672,978.4947,65,4.363334
0,458.0705,975.2416,13,0.276556
0,47.7283,981.1392,139,12.506074
0,330.9337,980.0763,113,9.455342
0,385.1193,979.3372,78,5.557010
0,656.3461,980.8828,119,10.060014
0,846.6911,981.5267,150,13.302898
0,528.0759,981.0921,93,6.965172
0,634.1574,979.9028,50,3.048369
0,758.0261,981.4558,81,5.719436
0,615.8928,982.9830,105,8.280559
0,779.7892,982.5396,96,7.464951
0,367.3423,984.0896,92,7.389755
0,475.9915,984.5482,103,8.221586
0,512.4036,981.0254,17,0.536839
0,721.9484,987.7111,177,12.022426
0,938.3630,984.9129,144,12.980698
0,915.4481,984.7156,79,5.515260
0,882.9181,988.3578,130,10.911679
0,1011.7031,984.6090,32,1.605777
0,26.0284,988.2026,100,8.191965
0,4.2222,989.5042,100,7.632263
0,109.0792,989.3703,119,10.122220
0,127.2923,990.7173,113,8.376713
0,197.8781,987.5517,58,3.848026
0,253.7909,989.6479,92,6.858821
0,543.3661,991.7615,156,13.337014
0,575.5860,988.8554,125,8.059360
0,68.7373,991.5414,130,11.308592
0,313.8377,990.2431,121,9.475142
0,698.2991,989.7881,80,5.273041
0,271.9842,990.8149,104,8.533932
0,437.4188,990.7272,77,5.483445
0,863.9436,991.4472,89,6.754157
0,900.6216,990.3555,72,4.849926
0,961.3616,995.5088,213,16.010997
0,91.2446,991.6270,85,6.525664
0,153.1794,991.2800,198,16.044560
0,215.9788,993.3324,141,12.396922
0,236.6905,997.8084,167,11.012868
0,457.4693,993.3572,127,10.776168
0,671.4482,989.6365,39,1.937136
0,345.3886,1000.8269,209,15.107854
0,398.6450,992.6681,66,4.367232
0,495.7066,994.3452,133,11.373995
0,600.4210,994.3431,110,8.895900
0,684.4270,994.3462,72,4.931838
0,634.2048,995.8350,103,8.469570
0,766.0121,994.1450,41,2.155759
0,983.1049,996.2579,114,9.479587
0,750.6205,996.6762,106,7.989629
0,821.4114,999.0381,192,18.133577
0,1004.4258,996.9732,91,6.894097
0,288.1073,997.8961,103,8.439117
0,515.8359,997.4314,83,6.343799
0,560.0179,997.5635,82,6.444437
0,380.9515,999.1101,70,5.084297
0,659.2932,998.5381,54,3.144890
0,708.6943,1001.6531,107,8.095335
0,179.8102,1001.2798,111,8.206254
0,47.6950,1003.3007,118,10.243354
0,800.7042,1002.2941,75,5.369436
0,853.3056,1002.9863,81,6.118088
0,418.6002,1002.8352,70,4.555533
0,613.1526,1002.3168,44,2.312488
0,780.5969,1004.0512,102,8.044507
0,924.1678,1002.2952,44,2.436603
0,13.1766,1003.5763,54,3.268710
0,198.1460,1004.6286,76,5.496994
0,474.4466,1004.1684,63,4.164405
0,936.7929,1002.1313,26,1.035530
0,316.9493,1005.1162,59,3.500514
0,366.5747,1005.5854,96,7.276774
0,891.9370,1005.7183,67,4.694131
0,436.6376,1006.4705,80,5.731441
0,583.8111,1007.3312,106,8.592287
0,1018.9802,1007.0260,102,8.495180
0,403.2766,1008.2339,89,6.801456
0,648.6809,1007.8056,81,5.861733
0,674.3516,1005.8330,35,1.649914
0,910.3160,1009.1857,115,9.349608
0,29.6803,1010.8689,136,11.918138
0,82.6380,1007.4164,58,3.889056
0,116.7357,1005.9784,24,0.956934
0,530.6462,1009.0230,95,7.416363
0,66.6999,1009.4997,72,4.848122
0,151.1004,1008.9307,66,4.248628
0,738.4525,1014.3308,191,16.897866
0,992.1920,1011.2421,90,6.710628
0,272.9205,1011.9491,101,8.380097
0,461.7812,1008.8016,19,0.499150
0,766.7534,1010.8760,67,4.504954
0,872.8070,1012.8505,110,9.004931
0,134.0408,1015.0690,118,9.720484
0,299.2742,1015.3951,145,12.517725
0,490.5440,1013.9790,90,6.970463
0,840.4410,1013.7254,78,5.515403
0,631.1815,1016.0232,137,11.852830
0,609.9348,1015.2183,64,4.125180
0,950.6070,1016.5387,92,6.829267
0,166.0909,1017.8473,101,7.910888
0,223.9126,1016.5892,77,5.396877
0,689.0943,1017.1151,122,10.264748
0,207.6159,1017.3141,78,5.502543
0,664.8377,1017.2376,88,6.638288
0,357.6887,1018.2871,52,2.828084
0,705.5100,1018.4571,68,4.461348
0,720.0672,1019.5258,54,3.086621
0,897.5917,1019.5060,32,1.432764
1,8.8535,5.3573,103,8.152873
1,104.1804,1020.3200,133,11.640751
1,155.2805,1013.6951,211,15.659742
1,183.5782,1018.0668,110,9.124806
1,201.4886,1020.4353,83,6.134385
1,217.8229,2.1770,100,7.839575
1,234.0747,1021.7455,60,3.632997
1,295.1184,1022.9662,37,1.806616
1,315.3501,1018.5173,153,13.507624
1,335.2763,1021.5370,100,8.089291
1,354.3688,1021.3110,83,6.314238
1,400.3972,0.8236,66,4.419551
1,451.5041,4.8319,105,8.065209
1,472.0734,0.7041,135,11.321500
1,519.3454,0.0863,55,3.283110
1,545.1310,1.5257,144,12.830799
1,592.6490,4.6544,138,12.222796
1,634.2968,5.7732,142,8.897234
1,703.9011,1015.3768,233,15.479876
1,732.4568,4.3847,113,9.174548
1,754.6604,4.2142,114,9.469485
1,846.0395,1020.5773,74,5.245239
1,872.1017,1022.6495,51,3.050140
1,888.4303,1.1507,132,9.436087
1,910.4937,3.2012,61,3.524240
1,926.7597,3.1574,40,2.135435
1,943.7147,1023.4932,102,7.979178
1,970.3381,1020.4728,126,10.903662
1,1003.1263,3.2606,110,8.925507
1,26.6158,4.9732,63,3.808143
1,489.2639,5.9405,105,8.174180
1,715.9639,3.3107,18,0.512639
1,782.9584,5.5775,69,4.788344
1,834.4436,4.3756,57,3.543174
1,50.0607,6.5781,90,6.678474
1,137.0012,7.8496,103,8.232845
1,170.5754,8.8447,133,11.627686
1,366.8625,4.2008,11,0.225848
1,982.9007,6.4851,62,3.953408
1,76.8334,8.7881,183,12.701440
1,118.3454,8.2619,82,5.966467
1,385.1614,9.5806,110,8.726834
1,504.1384,8.6889,75,5.202190
1,568.9213,8.6081,69,4.643215
1,656.1314,7.6168,59,3.901242
1,258.2983,8.7560,47,2.555408
1,436.1643,9.7175,103,8.037993
1,617.4932,9.3727,85,6.416340
1,677.8588,9.6398,127,9.468910
1,802.2133,11.3755,134,11.507672
1,240.2353,12.8538,91,6.903524
1,285.3758,14.6922,202,14.932280
1,315.9877,16.7753,125,7.503268
1,417.3154,14.3830,109,8.762609
1,700.0620,9.6992,19,0.574269
1,820.0652,13.0610,99,7.830992
1,354.5381,13.6089,71,4.810438
1,203.2312,14.3306,80,5.740176
1,862.1924,17.0648,269,18.980833
1,100.3869,13.6762,34,1.439437
1,956.7482,17.4687,139,12.064915
1,712.7075,17.7320,101,8.162048
1,901.4762,17.1565,102,7.814618
1,187.3992,16.2982,47,2.436523
1,517.5556,24.6355,219,17.241153
1,768.8456,19.0678,123,10.728575
1,1017.7513,19.1249,128,10.789696
1,936.3815,18.9749,97,7.518456
1,401.0384,19.3703,74,5.140946
1,557.7253,18.4107,58,3.892569
1,973.5861,18.0966,45,2.576178
1,155.1695,24.2675,174,13.400871
1,373.4807,20.6683,91,7.091018
1,540.9220,20.6796,99,7.917609
1,745.1144,21.1407,95,7.367058
1,221.9081,22.4005,114,9.096671
1,337.4325,23.0358,131,11.292276
1,600.2682,21.0944,77,5.734819
1,33.8799,23.6027,141,11.916327
1,265.1717,22.2272,63,3.827749
1,581.1146,22.4152,95,7.580061
1,920.4241,22.6079,89,7.119632
1,991.2076,23.9184,113,8.863060
1,61.1385,24.7834,128,10.831931
1,786.6138,23.0484,62,3.840419
1,496.8797,23.7407,51,2.983636
1,659.1840,25.2660,115,9.727575
1,127.7978,30.2158,184,13.184851
1,472.8127,25.4307,107,7.884092
1,840.1220,25.7759,74,5.262139
1,11.6691,26.1299,79,5.776430
1,98.8544,26.3681,74,4.968572
1,454.7468,26.5519,85,6.178263
1,617.0386,32.1320,159,11.687895
1,694.8461,25.7529,66,4.268382
1,249.4826,27.7924,92,7.119869
1,301.3097,27.5251,89,6.900485
1,436.0812,27.7345,96,7.414530
1,679.6851,27.7726,97,7.617958
1,730.5150,27.2796,78,5.437943
1,639.6505,28.5550,85,6.275366
1,358.1278,28.7993,49,2.792669
1,179.9854,30.7104,96,7.308820
1,199.7691,31.1001,90,6.733935
1,822.7527,31.0041,100,7.909848
1,880.9450,29.6365,42,2.286229
1,81.8468,34.4553,110,9.086962
1,796.6362,32.6995,71,4.735557
1,907.0973,32.5516,56,3.282237
1,1005.9844,34.3164,93,7.136922
1,407.2054,34.0920,78,5.495190
1,709.4783,34.1967,77,5.380849
1,947.6727,34.2081,64,4.172093
1,563.9474,35.0679,69,4.450285
1,385.6879,39.5245,190,13.080802
1,972.5544,36.3686,87,6.732514
1,269.8290,38.2248,88,6.301985
1,493.2625,37.9985,102,7.998751
1,545.5905,38.0617,103,8.089831
1,321.9127,44.6674,223,18.529256
1,891.9580,38.3111,73,5.070601
1,46.0533,40.5960,112,9.575387
1,109.6569,40.4048,105,8.148601
1,757.3754,42.5274,191,18.169626
1,778.5697,45.3156,147,9.564831
1,1023.8947,40.8533,80,5.670316
1,343.6634,41.4516,88,6.988074
1,578.0471,38.4738,37,1.741685
1,594.3617,41.3983,121,10.234086
1,926.9724,46.1922,188,14.804479
1,145.0911,40.2473,52,2.947198
1,220.4034,40.2282,49,2.602717
1,425.1779,41.6839,98,7.917960
1,859.8191,42.3429,99,7.629074
1,22.8193,43.9743,141,12.351167
1,65.0785,42.0008,48,2.976134
1,237.7961,43.3600,110,9.140168
1,286.9576,43.7230,131,11.530280
1,476.7139,40.8007,37,1.760421
1,361.7675,44.3534,96,7.456916
1,461.7476,44.2604,98,7.677938
1,525.7602,44.2189,92,7.013902
1,636.6841,44.8461,122,10.300933
1,842.5393,43.5416,90,7.244439
1,167.8882,42.7380,34,1.516634
1,256.3579,44.5958,78,5.411264
1,444.1372,42.1801,30,1.235375
1,665.5009,46.0936,133,11.152582
1,188.1746,45.4610,72,4.954369
1,825.4868,46.0159,68,4.549689
1,988.1963,46.4931,101,7.527991
1,94.8319,44.7219,30,1.146782
1,724.5785,49.9283,186,16.828024
1,877.5641,48.0358,128,10.674384
1,960.7878,44.9894,38,1.809151
1,208.9442,47.8098,97,6.794381
1,802.3135,48.2216,114,9.386907
1,699.3832,50.1276,142,12.517933
1,904.7843,49.0934,95,7.217709
1,155.0586,49.0759,64,3.794170
1,132.4974,50.6558,78,5.524696
1,411.8247,50.5405,47,2.553634
1,567.9466,51.4508,100,7.306664
1,680.8162,51.9371,87,6.140612
1,1009.2049,52.0679,81,5.997576
1,85.2071,51.3270,46,2.396825
1,610.9888,59.2789,160,11.525668
1,945.6896,53.8925,87,6.514083
1,487.4239,54.7845,75,5.310435
1,546.8866,55.0220,98,7.523493
1,971.8462,53.0072,38,1.868340
1,173.3444,55.3360,76,5.112418
1,649.9251,55.1635,53,3.262771
1,67.1650,57.8501,102,8.069535
1,396.7012,57.5695,78,5.437888
1,435.0945,57.9839,100,8.112225
1,3.5059,58.3991,99,7.582565
1,452.3095,56.4965,32,1.495575
1,510.4494,59.5726,197,15.702118
1,36.7960,60.5227,119,9.958338
1,226.0101,62.6954,157,12.568290
1,373.4048,60.3263,106,8.130173
1,815.2678,59.3929,71,4.859492
1,849.7236,58.5904,61,3.660709
1,289.9826,62.6684,164,13.197138
1,120.8120,62.7229,120,10.140314
1,582.7726,61.4864,88,6.627480
1,341.3368,71.1415,250,22.320691
1,470.2286,63.2480,97,7.759004
1,102.4342,66.7433,149,11.023484
1,195.4376,63.7519,140,9.254504
1,532.6645,61.8923,35,1.555893
1,629.0496,63.1559,73,5.269365
1,740.2852,65.1307,117,9.899664
1,958.0091,64.5777,106,8.286474
1,53.5524,62.8303,29,1.263848
1,151.5445,75.2342,265,18.021700
1,251.9589,66.2754,147,12.765790
1,790.5502,65.4636,121,10.353464
1,315.7885,67.6829,124,9.719615
1,769.1100,65.1852,66,4.340040
1,983.4336,66.1984,111,9.326133
1,269.8887,66.9016,78,5.683506
1,873.3393,68.1576,135,11.556909
1,699.4467,66.3172,52,3.210612
1,903.6383,69.6359,146,12.433976
1,923.4136,68.7311,71,4.774660
1,81.2778,70.1084,90,6.815896
1,360.9132,68.5397,59,3.711695
1,653.6314,71.1413,171,12.276437
1,406.2663,70.7088,101,7.731735
1,422.5348,70.9680,85,6.359557
1,1002.1746,72.5977,142,12.280563
1,15.5305,72.9529,129,11.064747
1,756.5362,70.1962,44,2.219624
1,828.4470,72.3080,107,8.319062
1,174.8547,73.8640,132,11.278088
1,385.9001,71.9031,53,3.187302
1,444.8386,73.7804,112,9.359731
1,560.2682,72.6269,94,7.382031
1,595.4816,72.3023,81,5.894067
1,853.6541,73.2040,86,6.371477
1,544.6011,70.6956,15,0.433743
1,716.6578,74.4251,108,8.415999
1,939.1983,73.7606,90,7.041434
1,487.6784,74.8577,94,7.234093
1,134.3434,75.6521,75,5.282114
1,674.0192,76.0501,97,7.385983
1,809.7664,75.3576,57,3.556248
1,1023.7872,74.9129,22,0.721639
1,39.2405,77.7610,72,4.973460
1,300.9748,77.3243,82,6.359289
1,461.2585,77.3910,68,4.534239
1,528.4205,79.2924,128,10.537346
1,629.6995,77.6587,69,4.515345
1,62.0168,80.9236,183,13.741664
1,577.9182,79.9983,97,7.642091
1,968.2508,78.8990,75,5.341058
1,373.5843,79.9392,71,4.852609
1,507.3913,85.5262,201,17.938896
1,693.1722,83.1496,132,10.550372
1,772.0416,80.6341,96,7.711661
1,889.4210,81.6415,113,8.792327
1,205.9140,82.8817,117,9.172925
1,609.2010,81.9497,70,5.083773
1,221.1742,82.8302,56,3.510121
1,236.8291,82.8358,62,3.838051
1,750.8559,83.4083,59,3.712922
1,264.0695,84.5626,84,6.421956
1,730.3486,87.6463,152,13.397429
1,920.3764,85.5066,84,6.258596
1,93.1876,87.9999,138,12.126985
1,801.0600,88.3986,146,12.423874
1,1014.4358,88.9290,141,11.811533
1,112.6053,85.6465,38,1.914201
1,282.3485,87.6116,100,8.054543
1,546.1015,88.6947,124,10.480376
1,865.0272,87.9312,96,7.247380
1,315.4362,88.0390,79,6.024262
1,475.5341,89.8477,122,10.293253
1,838.6216,88.9026,181,13.790378
1,125.8768,89.7103,76,5.338181
1,429.2622,89.3613,88,6.424600
1,656.0384,90.1988,107,8.666043
1,29.7924,91.1792,88,6.769455
1,164.9584,89.4625,53,3.116247
1,359.4758,92.5635,151,13.179996
1,403.1919,91.9595,169,14.111611
1,623.8557,92.3290,115,9.337547
1,708.8930,90.9492,56,3.435289
1,941.5450,93.2407,146,12.879806
1,965.8105,92.5705,65,4.169536
1,249.9066,94.5854,106,8.619586
1,452.0448,93.9067,103,8.376166
1,591.1300,94.9585,124,10.414299
1,9.8556,97.2241,124,9.851460
1,384.4091,94.5912,66,4.489776
1,984.8253,100.2147,243,18.391221
1,565.3968,98.1230,146,13.108716
1,816.1874,102.8289,138,7.796572
1,180.6955,98.9893,141,12.724844
1,677.3727,97.9190,147,11.148238
1,230.3773,99.1641,89,6.354410
1,775.2059,97.9333,210,13.963602
1,880.7151,97.1400,51,2.788361
1,897.7523,97.7847,66,4.419629
1,913.0024,98.2012,58,3.419699
1,50.4572,102.6073,179,14.686270
1,75.3648,100.8788,113,9.646685
1,302.9352,100.0237,87,6.157543
1,200.6975,101.2516,110,8.957595
1,344.8271,104.6913,125,9.095619
1,744.4894,101.9953,110,9.153395
1,323.9683,103.7826,116,9.600757
1,114.9417,104.5512,116,9.582388
1,137.8479,104.6829,112,8.958791
1,271.0190,103.3354,63,4.083873
1,644.6454,104.9053,120,9.831967
1,862.2233,103.8875,85,6.131323
1,484.8248,104.2006,66,4.482119
1,424.9584,107.2664,140,12.620414
1,606.2823,105.4601,86,6.436626
1,955.8365,104.5916,58,3.749510
1,286.3302,107.6508,110,8.949488
1,710.0925,108.1218,128,10.599560
1,499.4086,107.4408,82,6.131976
1,161.3387,109.0880,87,6.454423
1,520.1432,111.4926,171,15.695842
1,370.6013,109.8242,84,6.339015
1,391.4849,108.2185,50,2.906901
1,543.9976,111.3611,144,12.965932
1,220.3180,110.1776,68,4.759146
1,462.4519,111.9680,114,9.361983
1,878.8575,109.2635,31,1.331291
1,917.2164,112.1972,103,7.907715
1,24.0298,112.5594,138,12.463262
1,1017.7047,113.0885,108,8.658761
1,444.7329,113.2414,89,6.813850
1,578.4924,112.6889,70,4.987759
1,684.7908,112.1933,55,3.451662
1,795.7855,112.2357,82,6.065006
1,836.7795,114.7501,166,14.750623
1,894.2422,113.4210,103,8.284145
1,936.1322,113.9117,116,9.892606
1,100.6535,114.4631,107,8.632275
1,764.6703,112.8299,65,4.408150
1,999.8116,114.7995,100,7.733250
1,256.1702,115.6785,144,12.693133
1,730.7655,115.2929,116,9.858565
1,407.3719,116.3416,92,7.226884
1,631.3643,115.5390,92,6.027036
1,666.8211,116.0625,101,8.137257
1,81.3710,121.4852,135,9.032718
1,185.3550,116.9411,49,2.811911
1,300.2781,117.4594,67,4.377573
1,595.7312,118.8194,110,8.931936
1,864.1386,119.7135,80,5.654589
1,62.4784,121.1959,101,8.137716
1,205.6024,120.9778,109,9.061735
1,476.7183,120.9840,76,5.271184
1,564.7164,122.1250,100,7.832700
1,959.4266,122.0580,126,10.779599
1,41.3681,122.3243,86,6.690820
1,124.6665,123.5605,139,12.233549
1,148.4832,122.5592,76,5.131160
1,319.7207,123.4093,103,8.187664
1,168.1888,124.8709,107,8.805129
1,359.1051,125.3329,122,10.587043
1,381.0446,122.5099,59,3.713579
1,614.8422,124.5042,109,8.787437
1,701.4692,121.9051,45,2.497866
1,5.7677,123.5271,56,3.414827
1,238.2747,124.2328,67,4.699791
1,494.3183,124.9245,102,8.363582
1,756.5607,124.6237,78,5.297489
1,807.4174,127.3739,154,13.876503
1,281.7756,127.4922,122,10.024866
1,652.8664,127.9152,109,8.933090
1,687.4457,126.7700,75,5.091105
1,779.4552,127.9331,190,17.386571
1,223.5462,128.1109,85,6.490783
1,984.4378,128.9020,147,12.872985
1,340.0717,132.5989,181,15.499817
1,396.6713,127.1048,51,3.053153
1,436.0638,128.6556,98,7.788060
1,716.7598,128.4185,92,7.380047
1,881.4246,128.7352,78,5.404686
1,421.3081,128.1168,52,3.353212
1,184.6775,131.8747,77,5.294988
1,462.3010,130.9511,65,4.239589
1,536.0413,133.1853,109,9.151026
1,635.4916,130.0343,16,0.483718
1,917.8100,134.0219,141,12.476790
1,513.4908,134.5774,133,11.499367
1,553.8231,131.6592,30,1.415629
1,852.2309,134.5673,115,9.358159
1,896.7686,133.9482,101,7.941981
1,28.4535,135.6019,118,9.870455
1,941.3778,135.3295,119,10.336394
1,253.2867,138.4967,197,13.785786
1,104.3840,138.7978,178,16.350008
1,670.8925,136.2028,71,4.904008
1,744.6735,138.5906,145,12.910842
1,1005.0932,138.3012,137,11.527712
1,371.7334,136.9283,51,3.079553
1,581.4170,136.6562,65,4.321514
1,868.1442,135.9897,43,2.322231
1,1018.8685,135.2697,18,0.423030
1,301.4794,137.8892,78,5.571342
1,8.6897,140.1430,108,8.285628
1,51.6727,141.3831,130,11.436525
1,131.2245,139.2604,61,3.755654
1,385.2028,137.8772,44,2.511638
1,411.2855,139.9072,98,7.002954
1,828.1213,140.6076,177,13.034899
1,148.5804,141.7443,127,10.921604
1,202.8481,141.1412,128,10.142177
1,483.3884,143.3082,164,14.739456
1,700.0160,137.3434,10,0.171672
1,315.9980,141.3812,78,5.340601
1,727.0482,140.3651,43,2.393970
1,566.1544,143.6876,109,8.897096
1,962.5834,143.9498,171,14.792977
1,70.5929,143.1809,71,4.863383
1,85.8125,141.9310,39,1.785669
1,224.7976,143.3581,65,4.415087
1,617.6999,144.1814,190,14.518009
1,644.0833,143.4102,80,5.723822
1,686.2054,143.5280,76,5.302992
1,595.1233,145.3325,93,6.987286
1,287.0651,147.9521,145,12.810310
1,397.6370,144.6765,41,2.160321
1,446.4457,147.6125,123,10.967211
1,713.9914,146.8910,94,6.987014
1,169.5643,152.6579,194,13.723224
1,779.3493,148.1551,104,8.347735
1,330.2775,147.9770,69,4.603304
1,463.0007,149.0392,90,6.708130
1,544.0894,149.3924,101,8.081920
1,760.1836,148.6972,70,4.891277
1,803.6236,148.2876,82,5.763495
1,360.7470,151.0942,147,12.716881
1,662.4950,148.8844,69,4.752593
1,882.7534,152.3024,144,12.052337
1,926.2021,152.9586,108,9.191315
1,120.6479,151.6650,62,3.875934
1,428.3672,152.1228,79,5.777124
1,522.7794,152.2148,89,6.736291
1,857.8397,151.6691,59,3.714963
1,905.1995,153.7007,108,8.739431
1,503.3021,153.2933,71,4.875469
1,385.5249,154.6632,77,5.185713
1,993.5653,155.1120,108,8.911051
1,1016.9501,153.5709,61,3.935622
1,233.8930,156.8487,116,9.563132
1,271.9709,154.3038,48,2.853505
1,695.5124,155.2835,80,5.622027
1,841.0146,156.6025,94,7.338322
1,977.5427,155.4700,39,1.996764
1,46.6613,157.0102,69,4.829066
1,207.5049,157.7331,68,4.575572
1,730.1724,156.3314,35,1.626210
1,81.2771,159.2949,92,7.163050
1,30.4121,161.8137,134,11.562393
1,97.9475,159.0326,81,5.913487
1,190.6029,162.6289,115,8.356375
1,582.3893,161.4029,159,14.313517
1,633.5403,161.0342,92,6.828500
1,150.1968,160.7977,52,3.197010
1,320.3365,161.8722,85,6.342203
1,655.0484,161.8004,78,5.893379
1,750.6012,164.7363,177,12.285569
1,795.4557,161.5420,88,6.914340
1,133.7454,163.6893,104,8.254155
1,257.5987,164.0410,147,13.153172
1,404.0913,163.5910,152,12.870336
1,559.9552,162.9114,97,7.696759
1,8.6963,164.6914,124,10.626749
1,303.5780,163.4423,84,6.291544
1,676.4275,165.2779,147,13.339460
1,775.0687,163.8071,71,5.104314
1,819.3282,162.9742,133,9.528581
1,869.3177,163.1633,57,3.565262
1,946.3712,164.5582,157,14.442223
1,65.6717,164.9265,105,8.535836
1,712.6955,165.2761,104,8.390313
1,609.8824,166.8691,178,15.967469
1,370.3466,166.6310,70,4.835826
1,488.4948,167.2442,157,13.218396
1,536.5984,167.1313,106,8.718174
1,348.5553,170.8457,131,9.606169
1,969.6111,168.4009,119,9.932812
1,333.0549,165.8448,23,0.897224
1,853.7700,167.2761,41,2.222527
1,1011.3974,168.7403,82,6.094735
1,116.5630,169.9057,82,5.956964
1,288.4761,167.9404,47,2.730516
1,432.2926,172.4235,131,7.770215
1,448.6721,168.3531,55,3.284920
1,464.7062,170.5783,122,10.015532
1,899.0677,169.9135,87,6.268817
1,512.1544,171.5935,118,10.108730
1,730.0981,170.2048,64,4.103654
1,204.1696,171.1657,43,2.154413
1,220.7777,172.2326,73,5.164479
1,275.9531,170.4346,36,1.629238
1,926.0088,174.7049,130,11.105037
1,991.8675,176.3394,149,11.554683
1,100.9384,174.7782,82,6.121597
1,154.8331,175.3252,89,6.899852
1,175.1364,175.5869,109,9.052905
1,386.4154,173.8290,69,4.763450
1,639.9419,174.5777,80,5.718038
1,697.2847,173.5202,49,2.702024
1,878.5533,174.3084,54,3.296665
1,48.9828,176.3879,73,4.928468
1,236.2586,176.4851,90,6.844622
1,416.7422,176.0853,68,4.822975
1,793.6360,178.6206,86,6.562855
1,313.3275,181.3963,146,12.341516
1,863.4671,179.7583,73,5.002605
1,19.9789,180.2953,64,4.101892
1,78.0151,182.0780,124,10.641758
1,574.0352,187.8677,179,11.865995
1,819.6930,182.8008,196,17.295891
1,844.7938,181.6105,111,8.992245
1,267.0758,180.4799,54,3.095501
1,663.2853,183.2948,161,11.619339
1,1.2329,182.2743,77,5.587810
1,134.4224,184.2942,143,12.405734
1,556.9498,182.4843,73,5.011001
1,686.3051,180.3764,22,0.803604
1,771.6396,183.4301,131,11.333220
1,251.3073,182.3049,36,1.722746
1,593.8657,185.7202,149,13.373617
1,945.6197,183.6629,80,5.713763
1,288.8210,185.5388,120,10.106325
1,334.4964,183.1326,53,3.148544
1,537.7081,185.5495,152,13.133601
1,618.4302,192.3610,167,11.648950
1,891.7206,183.5252,60,3.942545
1,369.3626,186.2618,145,10.872636
1,742.1224,186.3869,120,9.889369
1,213.2825,187.1364,112,9.299716
1,453.8225,186.9212,110,9.229632
1,502.0143,185.3819,54,3.122447
1,704.0646,188.1550,118,9.862303
1,190.7020,187.3158,80,5.734502
1,485.6672,187.8338,107,8.633369
1,908.3185,195.5683,208,17.588726
1,968.9088,189.3574,107,8.794719
1,34.4692,190.7162,128,10.944730
1,58.7673,193.1643,172,15.573771
1,163.2153,187.9605,39,1.886618
1,390.0599,189.5702,73,4.982966
1,725.1289,190.4333,121,10.412230
1,103.3353,193.0874,165,11.450089
1,407.2921,193.6874,143,12.615510
1,638.4508,192.7206,73,5.007535
1,879.7903,192.2499,73,5.058719
1,1010.0076,193.5384,126,10.475279
1,347.6795,194.4877,98,7.658099
1,787.6233,193.5781,68,4.639424
1,10.4538,194.4444,61,4.044113
1,239.5108,196.2742,119,10.402570
1,324.0638,196.4027,77,5.593876
1,437.8737,197.7888,125,10.251615
1,521.3465,198.6458,145,11.794426
1,683.3365,197.0912,92,6.891769
1,755.7591,195.1584,44,2.558989
1,954.9966,195.3449,41,2.163824
1,986.5032,197.3602,115,9.283517
1,122.6789,196.0814,41,1.966127
1,173.8921,198.8981,105,8.541262
1,261.7411,198.8669,138,12.025059
1,472.9632,197.5788,66,4.331596
1,932.1250,198.1441,143,9.109859
1,653.9389,200.4667,118,9.845471
1,864.3785,200.6395,125,10.827481
1,826.1535,201.9958,132,11.514556
1,301.1411,204.7426,169,14.906382
1,846.7030,201.5482,69,4.663992
1,81.9527,203.2757,106,8.568343
1,150.6296,205.6126,169,13.787892
1,361.8932,200.7690,24,0.956714
1,500.2592,203.3500,90,7.027621
1,208.2337,204.0643,94,7.418782
1,279.7521,203.6613,71,4.979845
1,544.4762,205.5603,112,8.961940
1,800.7493,205.8184,128,11.085382
1,711.5752,205.8459,105,8.540160
1,774.9991,208.0838,174,14.103054
1,564.9280,207.1045,99,8.026225
1,378.7809,208.4871,112,9.058351
1,456.6706,208.1211,112,9.439317
1,27.1958,207.7800,71,4.860628
1,132.1913,208.0248,56,3.485076
1,226.8278,207.5105,58,3.660635
1,590.7401,209.4661,97,7.446844
1,185.9253,214.7683,209,18.895326
1,694.1094,210.1600,90,6.678448
1,750.3328,210.8576,122,10.224103
1,889.6787,210.4208,114,9.435266
1,968.8853,210.3573,107,8.624674
1,10.7282,211.3143,99,7.858770
1,43.0333,215.5998,139,9.710997
1,109.9371,213.3562,113,7.864594
1,335.6364,211.8179,111,8.938399
1,399.4901,211.5120,100,8.056011
1,608.9710,210.0926,68,4.436474
1,630.0806,212.6883,151,13.526653
1,1015.1808,211.1418,96,7.601547
1,424.1498,212.5019,106,8.301264
1,482.4351,211.5632,94,7.672632
1,353.4056,212.0067,60,3.659399
1,992.0164,212.8889,69,4.993490
1,663.6734,214.9989,81,6.033083
1,948.9850,217.0939,150,12.679344
1,919.1682,215.6342,78,5.545122
1,245.6838,217.4018,126,10.926344
1,731.1524,217.3449,117,9.806673
1,66.6335,219.0436,158,14.079109
1,268.5016,215.7144,30,1.261192
1,316.1492,218.2460,112,9.583229
1,845.5568,218.6252,89,6.287124
1,94.1716,219.6671,95,7.493354
1,510.8945,220.5705,135,12.079860
1,823.1110,218.7980,103,5.232611
1,863.0868,223.6937,125,7.371797
1,647.0906,218.7685,41,2.181157
1,680.6339,222.8152,158,14.060405
1,215.1682,223.1891,133,11.654879
1,528.0578,222.4578,82,5.900521
1,165.8627,222.5413,60,3.992362
1,281.7304,225.0267,135,11.845770
1,368.3199,224.6690,110,9.008309
1,548.1540,222.4306,83,5.100292
1,386.7659,222.1197,27,1.093122
1,605.1274,225.0857,92,6.670971
1,124.5031,228.6313,154,13.358879
1,450.5317,224.9657,77,5.391903
1,468.1421,225.8309,86,6.454157
